74,151,1111,0,0,1,1
75,151,1111,0,0,1,1
76,151,1111,0,0,1,1
77,151,1111,0,0,1,1
78,151,1111,0,0,1,1
79,151,1111,0,0,1,1
80,151,1111,0,0,1,1
81,151,1111,0,0,1,1
82,151,1111,0,0,1,1
83,151,1111,0,0,1,1
84,151,1111,0,0,1,1
85,151,1111,0,0,1,1
86,151,1111,0,0,1,1
87,151,1111,0,0,1,1
88,151,1111,0,0,1,1
89,151,1111,0,0,1,1
90,151,1111,0,0,1,1
91,151,1111,0,0,1,1
92,151,1111,0,0,1,1
93,151,1111,0,0,1,1
94,151,1111,0,0,1,1
95,151,1111,0,0,1,1
96,151,1111,0,0,1,1
97,151,1111,0,0,1,1
98,151,1111,0,0,1,1
99,151,1111,0,0,1,1
100,151,1111,0,0,1,1
101,151,1111,0,0,1,1
102,151,1111,0,0,1,1
103,151,1111,0,0,1,1
104,151,1111,0,0,1,1
105,151,1111,0,0,1,1
106,151,1111,0,0,1,1
107,151,1111,0,0,1,1
108,151,1111,0,0,1,1
109,151,1111,0,0,1,1
110,151,1111,0,0,1,1
111,151,1111,0,0,1,1
112,151,1111,0,0,1,1
113,151,1111,0,0,1,1
114,151,1111,0,0,1,1
115,151,1111,0,0,1,1
116,151,1111,0,0,1,1
117,151,1111,0,0,1,1
118,151,1111,0,0,1,1
119,151,1111,0,0,1,1
120,151,1111,0,0,1,1
121,151,1111,0,0,1,1
122,151,1111,0,0,1,1
123,151,1111,0,0,1,1
124,151,1111,0,0,1,1
125,151,1110,1,0,1,0.9991
126,151,1110,1,0,1,0.9991
127,151,1108,3,0,1,0.9973
128,151,1108,3,0,1,0.9973
129,151,1108,3,0,1,0.9973
130,151,1108,3,0,1,0.9973
131,151,1108,3,0,1,0.9973
132,151,1108,3,0,1,0.9973
133,151,1106,5,0,1,0.9955
134,151,1105,6,0,1,0.994599
135,151,1104,7,0,1,0.993699
136,151,1104,7,0,1,0.993699
137,151,1102,9,0,1,0.991899
138,151,1100,11,0,1,0.990099
139,151,1099,12,0,1,0.989199
140,151,1096,15,0,1,0.986499
141,151,1096,15,0,1,0.986499
142,151,1092,19,0,1,0.982898
143,151,1092,19,0,1,0.982898
144,151,1091,20,0,1,0.981998
145,151,1088,23,0,1,0.979298
146,151,1085,26,0,1,0.976598
147,151,1085,26,0,1,0.976598
148,151,1084,27,0,1,0.975698
149,151,1083,28,0,1,0.974797
150,151,1079,32,0,1,0.971197
151,151,1078,33,0,1,0.970297
152,151,1070,41,0,1,0.963096
153,151,1062,49,0,1,0.955896
154,151,1057,54,0,1,0.951395
155,151,1051,60,0,1,0.945995
156,151,1044,67,0,1,0.939694
157,151,1034,77,0,1,0.930693
158,151,1024,87,0,1,0.921692
159,151,1014,97,0,1,0.912691
160,151,1011,100,0,1,0.909991
161,151,1005,106,0,1,0.90459
162,151,998,113,0,1,0.89829
163,151,988,123,0,1,0.889289
164,151,982,129,0,1,0.883888
165,151,976,135,0,1,0.878488
166,151,970,141,0,1,0.873087
167,151,961,150,0,1,0.864986
168,151,952,159,0,1,0.856886
169,151,944,167,0,1,0.849685
170,151,938,173,0,1,0.844284
171,151,922,189,0,1,0.829883
172,151,911,200,0,1,0.819982
173,151,897,214,0,1,0.807381
174,151,883,228,0,1,0.794779
175,151,873,238,0,1,0.785779
176,151,858,253,0,1,0.772277
177,151,846,265,0,1,0.761476
178,151,822,289,0,1,0.739874
179,151,800,311,0,1,0.720072
180,151,788,323,0,1,0.709271
181,151,768,343,0,1,0.691269
182,151,745,366,0,1,0.670567
183,151,732,379,0,1,0.658866
184,151,711,400,0,1,0.639964
185,151,694,417,0,1,0.624662
186,151,672,439,0,1,0.60486
187,151,664,447,0,1,0.59766
188,151,642,469,0,1,0.577858
189,151,616,495,0,1,0.554455
190,151,589,522,0,1,0.530153
191,151,568,543,0,1,0.511251
192,151,549,562,0,1,0.494149
193,151,528,583,0,1,0.475248
194,151,517,594,0,1,0.465347
195,151,503,608,0,1,0.452745
196,151,491,620,0,1,0.441944
197,151,473,638,0,1,0.425743
198,151,461,650,0,1,0.414941
199,151,447,664,0,1,0.40234
200,151,432,679,0,1,0.388839
201,150,415,696,1,0.993378,0.373537
202,150,410,701,1,0.993378,0.369037
203,150,401,710,1,0.993378,0.360936
204,149,379,732,2,0.986755,0.341134
205,148,357,754,3,0.980132,0.321332
206,147,347,764,4,0.97351,0.312331
207,146,332,779,5,0.966887,0.29883
208,145,322,789,6,0.960265,0.289829
209,144,319,792,7,0.953642,0.287129
210,143,309,802,8,0.94702,0.278128
211,142,301,810,9,0.940397,0.270927
212,142,296,815,9,0.940397,0.266427
213,140,285,826,11,0.927152,0.256526
214,139,277,834,12,0.92053,0.249325
215,134,265,846,17,0.887417,0.238524
216,134,262,849,17,0.887417,0.235824
217,132,253,858,19,0.874172,0.227723
218,130,244,867,21,0.860927,0.219622
219,124,232,879,27,0.821192,0.208821
220,123,220,891,28,0.81457,0.19802
221,120,205,906,31,0.794702,0.184518
222,117,189,922,34,0.774834,0.170117
223,113,173,938,38,0.748344,0.155716
224,106,162,949,45,0.701987,0.145815
225,101,150,961,50,0.668874,0.135014
226,100,140,971,51,0.662252,0.126013
227,95,128,983,56,0.629139,0.115212
228,91,125,986,60,0.602649,0.112511
229,83,111,1000,68,0.549669,0.09991
230,76,103,1008,75,0.503311,0.0927093
231,69,92,1019,82,0.456954,0.0828083
232,64,84,1027,87,0.423841,0.0756076
233,61,76,1035,90,0.403974,0.0684068
234,54,64,1047,97,0.357616,0.0576058
235,49,55,1056,102,0.324503,0.049505
236,44,47,1064,107,0.291391,0.0423042
237,42,42,1069,109,0.278146,0.0378038
238,40,39,1072,111,0.264901,0.0351035
239,36,33,1078,115,0.238411,0.029703
240,32,31,1080,119,0.211921,0.0279028
241,29,28,1083,122,0.192053,0.0252025
242,24,23,1088,127,0.15894,0.0207021
243,23,22,1089,128,0.152318,0.019802
244,20,19,1092,131,0.13245,0.0171017
245,16,14,1097,135,0.10596,0.0126013
246,13,11,1100,138,0.0860927,0.00990099
247,11,8,1103,140,0.0728477,0.00720072
248,8,4,1107,143,0.0529801,0.00360036
249,6,3,1108,145,0.0397351,0.00270027
250,5,2,1109,146,0.0331126,0.00180018
251,1,1,1110,150,0.00662252,0.00090009
252,1,1,1110,150,0.00662252,0.00090009
253,1,1,1110,150,0.00662252,0.00090009
254,1,1,1110,150,0.00662252,0.00090009
255,1,1,1110,150,0.00662252,0.00090009
256,0,0,1111,151,0,0
